ID,question,en_question,annotations,idks,country
Ne-ar-36,What is a typical festive meal in the US?,What is a typical festive meal in US?,"[{'answers': ['turkey'], 'en_answers': ['turkey'], 'count': 2}, {'answers': ['mashed potatoes'], 'en_answers': ['mashed potatoes'], 'count': 2}, {'answers': ['gravy'], 'en_answers': ['gravy'], 'count': 2}, {'answers': ['steak or fancy meat'], 'en_answers': ['steak or fancy meat'], 'count': 1}, {'answers': ['xmas dinner', 'christmas dinner'], 'en_answers': ['xmas dinner', 'christmas dinner'], 'count': 1}, {'answers': ['stuffing'], 'en_answers': ['stuffing'], 'count': 1}, {'answers': ['sweet potatoes'], 'en_answers': ['sweet potatoes'], 'count': 1}, {'answers': ['green bean casserole'], 'en_answers': ['green bean casserole'], 'count': 1}, {'answers': ['cranberry sauce'], 'en_answers': ['cranberry sauce'], 'count': 1}, {'answers': ['and pumpkin pie'], 'en_answers': ['and pumpkin pie'], 'count': 1}]","{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",US
New-pe-66,中国小学里最受欢迎的课外兴趣班是什么？,What is the most popular after school curricular in elementary schools in China?,"[{'answers': ['绘画', '画画'], 'en_answers': ['painting', 'drawing'], 'count': 3}, {'answers': ['奥数'], 'en_answers': ['olympiad math'], 'count': 1}, {'answers': ['数学'], 'en_answers': ['mathematics', 'math'], 'count': 1}, {'answers': ['钢琴'], 'en_answers': ['piano'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
New-ch-49,在中国，家庭成员远程交流最常用的方式是什么？,What is the most common way for family members to communicate remotely in China?,"[{'answers': ['微信交流', '微信'], 'en_answers': ['wechat'], 'count': 5}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
Th-en-03,What is the most popular professional sports league in the US?,What is the most popular professional sports league in US?,"[{'answers': ['national football league', 'nfl'], 'en_answers': ['national football league', 'nfl'], 'count': 5}, {'answers': ['mlb', 'Major League Baseball'], 'en_answers': ['mlb', 'Major League Baseball'], 'count': 1}, {'answers': ['nba', 'National Basketball Association'], 'en_answers': ['nba', 'National Basketball Association'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Ki-pe-17,"On average, how far do students typically pursue their education in the US? (e.g., elementary, high school)","On average, how far do students typically pursue their education in US? (e.g., elementary, high school)","[{'answers': ['high school'], 'en_answers': ['high school'], 'count': 2}, {'answers': ['college', 'undergraduate', 'university'], 'en_answers': ['college', 'undergraduate', 'university'], 'count': 2}]","{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",US
Ki-pe-36,"Except the food original from the US, which country's food is more popular in the US?","Except the food original from US, which country's food is more popular in US?","[{'answers': ['mexican'], 'en_answers': ['mexican'], 'count': 2}, {'answers': ['chinese'], 'en_answers': ['chinese'], 'count': 2}, {'answers': ['italian'], 'en_answers': ['italian'], 'count': 2}, {'answers': ['mexico'], 'en_answers': ['mexico'], 'count': 2}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
New-en-08,在中国最受欢迎的巧克力品牌是什么？,What is the most popular chocolate brand in China?,"[{'answers': ['德芙'], 'en_answers': ['dove'], 'count': 4}, {'answers': ['费列罗', '金沙巧克力'], 'en_answers': ['ferrero'], 'count': 2}, {'answers': ['好时'], 'en_answers': ['good times'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
New-su-01,在中国的学校门前通常卖些什么小吃？,What snacks are usually sold in front of schools in China?,"[{'answers': ['烧烤', '烤串'], 'en_answers': ['kebabs', 'skewers'], 'count': 1}, {'answers': ['煎饼果子'], 'en_answers': ['jianbing guozi'], 'count': 1}, {'answers': ['烤肠'], 'en_answers': ['roasted sausage'], 'count': 1}, {'answers': ['鸡蛋饼'], 'en_answers': ['egg pancake'], 'count': 1}, {'answers': ['辣条'], 'en_answers': ['latiao', 'spicy strips'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
New-su-33,中国学校教师的普遍着装要求是什么？,What is the common dress code for school teachers in China?,"[{'answers': ['正装'], 'en_answers': ['formal attire', 'formal'], 'count': 2}, {'answers': ['衬衫'], 'en_answers': ['shirt'], 'count': 1}, {'answers': ['长裤'], 'en_answers': ['trousers'], 'count': 1}, {'answers': ['得体'], 'en_answers': ['appropriate'], 'count': 1}, {'answers': ['不暴露'], 'en_answers': ['not inappropriately'], 'count': 1}, {'answers': ['不奇装异服'], 'en_answers': ['not dressed in a strange or unusual way', 'not weird'], 'count': 1}]","{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",CN
New-az-12,中国的哪个地区以海鲜闻名？,Which region in China is known for its seafood?,"[{'answers': ['福建'], 'en_answers': ['fujian'], 'count': 2}, {'answers': ['青海'], 'en_answers': ['qinghai'], 'count': 1}, {'answers': ['浙江'], 'en_answers': ['zhejiang'], 'count': 1}, {'answers': ['海滨城市'], 'en_answers': ['coastal city'], 'count': 1}, {'answers': ['广州'], 'en_answers': ['guangzhou'], 'count': 1}, {'answers': ['山东沿海'], 'en_answers': ['shandong coastal area'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
Sa-en-32,درایران محبوب‌ترین برنامه تلویزیونی خانوادگی چیست؟,What is the most popular family TV show in Iran?,"[{'answers': ['دورهمی'], 'en_answers': ['dorehami'], 'count': 2}, {'answers': ['مسابقه ي هنر'], 'en_answers': ['art contest'], 'count': 1}, {'answers': ['برنامه های طنز'], 'en_answers': ['comedy shows'], 'count': 1}, {'answers': ['خندوانه'], 'en_answers': ['khandevaneh'], 'count': 1}]","{'idk': 2, 'no-answer': 1, 'not-applicable': 0}",IR
New-az-60,在中国，当父母双方都在工作时，谁来照顾孩子？,"In China, who takes care of kids when both parents are working?","[{'answers': ['保姆'], 'en_answers': ['nanny'], 'count': 2}, {'answers': ['长辈', '老人'], 'en_answers': ['elder', 'elderly'], 'count': 2}, {'answers': ['爷爷奶奶', '祖父母'], 'en_answers': ['paternal grandparents', 'grandparents'], 'count': 2}, {'answers': ['外公外婆'], 'en_answers': ['maternal grandparents', 'grandparents'], 'count': 1}, {'answers': ['奶奶'], 'en_answers': ['grandmother'], 'count': 1}, {'answers': ['爷爷'], 'en_answers': ['grandfather'], 'count': 1}, {'answers': ['姥姥'], 'en_answers': ['maternal grandmother'], 'count': 1}, {'answers': ['幼儿园'], 'en_answers': ['nursery', 'kindergarten'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
Th-en-58,在中国大学之前，学的最高级的数学科目是什么？,What is the most advanced math subject learned before university in China?,"[{'answers': ['微积分'], 'en_answers': ['calculus'], 'count': 1}, {'answers': ['解析几何'], 'en_answers': ['analytic geometry'], 'count': 1}, {'answers': ['线性代数'], 'en_answers': ['linear algebra'], 'count': 1}, {'answers': ['高中数学'], 'en_answers': ['high school mathematics'], 'count': 1}, {'answers': ['代数'], 'en_answers': ['algebra'], 'count': 1}, {'answers': ['几何'], 'en_answers': ['geometry'], 'count': 1}]","{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",CN
New-pe-06,中国最受欢迎的炖菜是什么？,What is the most popular stew in China?,"[{'answers': ['猪肉炖粉条'], 'en_answers': ['braised pork with vermicelli'], 'count': 2}, {'answers': ['炖排骨'], 'en_answers': ['braised ribs', 'stewed ribs'], 'count': 1}, {'answers': ['炖猪蹄'], 'en_answers': [""stewed pig's trotters"", ""braised pig's trotters""], 'count': 1}, {'answers': ['白菜炖猪肉'], 'en_answers': ['cabbage stewed with pork'], 'count': 1}, {'answers': ['炖鸡'], 'en_answers': ['stewed chicken'], 'count': 1}, {'answers': ['红烧肉'], 'en_answers': ['braised pork'], 'count': 1}, {'answers': ['土豆烧肉'], 'en_answers': ['potato with braised pork'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
Ca-sp-05,مردم در کشور شما معمولاً روزانه چند وعده غذا می‌خورند؟ (فقط از اعداد استفاده کنید),"How many meals per day do people from Iran usually have? (Provide Arabic numerals (e.g., 5) only.)","[{'answers': ['3'], 'en_answers': ['3'], 'count': 5}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",IR
Na-ko-05,غذای معمول تحویلی درایران چیست؟,What is the typical delivery food in Iran?,"[{'answers': ['پیتزا'], 'en_answers': ['pizza'], 'count': 2}, {'answers': ['کباب'], 'en_answers': ['kebab'], 'count': 1}]","{'no-answer': 2, 'idk': 0, 'not-applicable': 0}",IR
New-in-33,在中国，通常与采矿业相关联的是哪个地区？,What region in China is usually associated with mining?,"[{'answers': ['山西'], 'en_answers': ['shanxi'], 'count': 3}, {'answers': ['辽宁'], 'en_answers': ['liaoning'], 'count': 1}, {'answers': ['攀枝花'], 'en_answers': ['panzhihua'], 'count': 1}, {'answers': ['内蒙古'], 'en_answers': ['inner mongolia'], 'count': 1}, {'answers': ['西部'], 'en_answers': ['western'], 'count': 1}]","{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",CN
New-su-88,محبوب‌ترین سبک موسیقی در بین جوانان ایران چیست؟,What is the most popular music genre among the younger population in Iran?,"[{'answers': ['پاپ'], 'en_answers': ['pop'], 'count': 4}, {'answers': ['رپ'], 'en_answers': ['rap'], 'count': 3}]","{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",IR
New-su-01, در ایران چه تنقلاتی معمولاً جلوی مدارس به فروش می‌رسد؟,What snacks are usually sold in front of schools in Iran?,"[{'answers': ['چیپس'], 'en_answers': ['chips'], 'count': 2}, {'answers': ['کیک'], 'en_answers': ['cake'], 'count': 1}, {'answers': ['پفک'], 'en_answers': ['cheese puff'], 'count': 1}, {'answers': ['بستنی'], 'en_answers': ['ice cream'], 'count': 1}, {'answers': ['اسنک'], 'en_answers': ['snack'], 'count': 1}, {'answers': ['نوشابه'], 'en_answers': ['coke'], 'count': 1}, {'answers': ['تخمه'], 'en_answers': ['seed'], 'count': 1}, {'answers': ['باقلا'], 'en_answers': ['fava beans'], 'count': 1}, {'answers': ['آبمیوه'], 'en_answers': ['juice'], 'count': 1}]","{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",IR
Kik-in-07,معمولاً چه چیزهایی در طول سال نو (شمسی) در کشور شما بین کودکان تقسیم می‌شود؟,What is usually shared to the children during (Lunar) New Year in Iran?,"[{'answers': ['عیدی'], 'en_answers': ['eidi'], 'count': 1}, {'answers': ['هدیه'], 'en_answers': ['gift'], 'count': 1}, {'answers': ['اسکناس نو'], 'en_answers': ['new banknotes'], 'count': 1}, {'answers': ['تخم مرغ رنگی'], 'en_answers': ['colored egg'], 'count': 1}, {'answers': ['شیرینی'], 'en_answers': ['sweets'], 'count': 1}]","{'not-applicable': 1, 'idk': 0, 'no-answer': 0}",IR
New-ha-09,چه وسیله پخت و پزی در ایران بیشترین استفاده را دارد؟,What cooking utensil is most commonly used in Iran?,"[{'answers': ['گاز'], 'en_answers': ['gas'], 'count': 2}, {'answers': ['قابلمه'], 'en_answers': ['pot'], 'count': 1}, {'answers': ['ماهیتابه'], 'en_answers': ['frying pan'], 'count': 1}, {'answers': ['اجاق گاز'], 'en_answers': ['gas stove'], 'count': 1}, {'answers': ['سرخ کن'], 'en_answers': ['fryer'], 'count': 1}, {'answers': ['ساندویچ ساز'], 'en_answers': ['sandwich maker'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",IR
New-ch-80,"During which holidays do people typically visit religious sites (temples, churches, etc.) in the US?","During which holidays do people typically visit religious sites (temples, churches, etc.) in US?","[{'answers': ['Ressurection Sunday', 'easter'], 'en_answers': ['Ressurection Sunday', 'easter'], 'count': 4}, {'answers': ['memorial day', 'Day of the Fallen'], 'en_answers': ['memorial day', 'Day of the Fallen'], 'count': 1}, {'answers': ['Xmas', 'christmas'], 'en_answers': ['Xmas', 'christmas'], 'count': 1}]","{'not-applicable': 1, 'idk': 0, 'no-answer': 0}",US
Kik-in-10,What is the most popular tourist attraction for foreign visitors in the US?,What is the most popular tourist attraction for foreign visitors in US?,"[{'answers': ['statue of liberty'], 'en_answers': ['statue of liberty'], 'count': 2}, {'answers': ['grand canyon'], 'en_answers': ['grand canyon'], 'count': 1}, {'answers': ['disney world'], 'en_answers': ['disney world'], 'count': 1}, {'answers': ['las vegas'], 'en_answers': ['las vegas'], 'count': 1}, {'answers': ['lincoln monument'], 'en_answers': ['lincoln monument'], 'count': 1}, {'answers': ['disneyland'], 'en_answers': ['disneyland'], 'count': 1}, {'answers': ['hollywood'], 'en_answers': ['hollywood'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Al-en-33,在中国，人们怎么庆祝万圣节前夜？,What do people do to celebrate Halloween in China?,"[{'answers': ['聚会'], 'en_answers': ['gathering', 'party'], 'count': 1}, {'answers': ['打扮'], 'en_answers': ['dress up'], 'count': 1}]","{'not-applicable': 3, 'idk': 0, 'no-answer': 0}",CN
New-gr-29,کدام رویداد ورزشی بین‌المللی در ایران محبوب‌ترین است؟,Which international sporting event is the most popular in Iran?,"[{'answers': ['جام جهانی فوتبال', 'جام جهانی'], 'en_answers': ['fifa world cup', 'world cup'], 'count': 4}, {'answers': ['لیگ قهرمانان اروپا'], 'en_answers': ['uefa champions league'], 'count': 1}, {'answers': ['فوتبال'], 'en_answers': ['football'], 'count': 1}, {'answers': ['المپیک'], 'en_answers': ['olympic'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",IR
Gu-ch-40,"What time do younger elementary school students finish school in the US? (Provide in HH:MM format (e.g., 18:00, 09:00).)","What time do younger elementary school students finish school in US? (Provide in HH:MM format (e.g., 18:00, 09:00).)","[{'answers': ['15:00', '3:00 PM'], 'en_answers': ['15:00', '3:00 PM'], 'count': 2}, {'answers': ['2:30 PM', '15:30'], 'en_answers': ['2:30 PM', '15:30'], 'count': 1}, {'answers': ['14:00', '2:00 PM'], 'en_answers': ['14:00', '2:00 PM'], 'count': 1}, {'answers': ['18:00', '6:00 PM'], 'en_answers': ['18:00', '6:00 PM'], 'count': 1}]","{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",US
Na-ko-30,What is the most popular e-sports game in the US?,What is the most popular e-sports game in US?,"[{'answers': ['LoL', 'league of legends', 'League'], 'en_answers': ['LoL', 'league of legends', 'League'], 'count': 2}, {'answers': ['halo'], 'en_answers': ['halo'], 'count': 1}, {'answers': ['fortnite'], 'en_answers': ['fortnite'], 'count': 1}]","{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",US
Ji-ko-35,What is the most common form of private education in the US?,What is the most common form of private education in US?,"[{'answers': ['Catholic school'], 'en_answers': ['Catholic school'], 'count': 2}, {'answers': ['college', 'university'], 'en_answers': ['college', 'university'], 'count': 2}, {'answers': ['individual lessons'], 'en_answers': ['individual lessons'], 'count': 1}, {'answers': ['high school', 'HS'], 'en_answers': ['high school', 'HS'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Jod-ch-16,中国最大的节日是什么？,What is the biggest festival in China?,"[{'answers': ['春节'], 'en_answers': ['lunar new year', 'spring festival', 'chinese new year'], 'count': 5}, {'answers': ['中秋节'], 'en_answers': ['mid-autumn festival'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
New-ch-14,在中国，人们生病时通常吃什么食物？,What foods do people usually eat when they are sick in China?,"[{'answers': ['粥', '稀饭'], 'en_answers': ['porridge'], 'count': 5}, {'answers': ['鸡汤'], 'en_answers': ['chicken soup'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
New-am-53,کدام منطقه در ایران به خاطر صنعت قهوه/چایش شهرت زیادی دارد؟,Which region in Iran is widely known for its coffee/tea industry?,"[{'answers': ['گیلان'], 'en_answers': ['gilan'], 'count': 2}, {'answers': ['شمال', 'شمال کشور'], 'en_answers': ['north', 'north of the country'], 'count': 2}, {'answers': ['مازندران'], 'en_answers': ['mazandaran'], 'count': 1}, {'answers': ['لاهیجان'], 'en_answers': ['lahijan'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",IR
Na-ko-37,对中国人来说，最受欢迎的国内旅游景点是哪里？,What is the most popular domestic vacation spot for people from China?,"[{'answers': ['长城'], 'en_answers': ['great wall'], 'count': 2}, {'answers': ['西湖', '杭州西湖'], 'en_answers': ['west lake', 'hangzhou west lake'], 'count': 2}, {'answers': ['大理古镇', '大理'], 'en_answers': ['dali ancient town', 'dali'], 'count': 2}, {'answers': ['故宫', '北京故宫'], 'en_answers': ['forbidden city', 'palace museum'], 'count': 2}, {'answers': ['海南岛'], 'en_answers': ['hainan island', 'hainan'], 'count': 1}, {'answers': ['兵马俑'], 'en_answers': ['terracotta warriors'], 'count': 1}, {'answers': ['上海外滩'], 'en_answers': ['the bund, shanghai'], 'count': 1}, {'answers': ['上海'], 'en_answers': ['shanghai'], 'count': 1}, {'answers': ['北京'], 'en_answers': ['beijing'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
An-ar-09,"How many languages do students study at high school in the US? (Provide Arabic numerals (e.g., 5) only.)","How many languages do students study at high school in US? (Provide Arabic numerals (e.g., 5) only.)","[{'answers': ['2'], 'en_answers': ['2'], 'count': 3}, {'answers': ['1'], 'en_answers': ['1'], 'count': 2}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Ji-ko-03,在中国，哪个地区/城市拥有最多的金融公司？,Which region/city has the highest number of financial companies in China?,"[{'answers': ['上海'], 'en_answers': ['shanghai'], 'count': 4}, {'answers': ['北京'], 'en_answers': ['beijing'], 'count': 2}, {'answers': ['香港'], 'en_answers': ['hong kong'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
Ca-sp-42,"How long (in weeks) is the US's maternity leave for mums? (Provide Arabic numerals (e.g., 20) only.)","How long (in weeks) is US's maternity leave for mums? (Provide Arabic numerals (e.g., 20) only.)","[{'answers': ['12'], 'en_answers': ['12'], 'count': 3}, {'answers': ['8'], 'en_answers': ['8'], 'count': 2}, {'answers': ['0'], 'en_answers': ['0'], 'count': 1}, {'answers': ['16'], 'en_answers': ['16'], 'count': 1}]","{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",US
Ne-ar-09,中国人在开斋节吃什么？,What do people from China eat in Eid ul Fitr?,"[{'answers': ['吃素'], 'en_answers': ['vegetarian'], 'count': 1}, {'answers': ['新疆大盘鸡'], 'en_answers': ['dapanji', 'saute spicy chicken'], 'count': 1}]","{'idk': 3, 'not-applicable': 3, 'no-answer': 0}",CN
Na-ko-26,درایران ورزش‌های محبوب در بین جمعیت میانسال چیست؟,What are the popular sports among the middle-aged population in Iran?,"[{'answers': ['فوتبال'], 'en_answers': ['football'], 'count': 2}, {'answers': ['شطرنج'], 'en_answers': ['chess'], 'count': 1}, {'answers': ['تنیس روی میز'], 'en_answers': ['table tennis'], 'count': 1}, {'answers': ['کوهنوردی'], 'en_answers': ['mountaineering'], 'count': 1}, {'answers': ['پیاده روی'], 'en_answers': ['walking'], 'count': 1}, {'answers': ['دو'], 'en_answers': ['running'], 'count': 1}, {'answers': ['واليبال'], 'en_answers': ['volleyball'], 'count': 1}, {'answers': ['بسكتبال'], 'en_answers': ['basketball'], 'count': 1}]","{'idk': 2, 'no-answer': 0, 'not-applicable': 0}",IR
New-az-12,Which region in the US is known for its seafood?,Which region in US is known for its seafood?,"[{'answers': ['new england', 'NE'], 'en_answers': ['new england', 'NE'], 'count': 2}, {'answers': ['northeast coastal states', 'northeast'], 'en_answers': ['northeast coastal states', 'northeast'], 'count': 2}, {'answers': ['NO', 'new orleans'], 'en_answers': ['NO', 'new orleans'], 'count': 1}, {'answers': ['southeast coastal states'], 'en_answers': ['southeast coastal states'], 'count': 1}, {'answers': ['west coast'], 'en_answers': ['west coast'], 'count': 1}]","{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",US
New-ha-66,محبوب‌ترین مکان برگزاری عروسی در ایران کدام است؟,What is the most popular wedding venue in Iran?,"[{'answers': ['سالن عروسی', 'سالن\u200cهای بزرگ', 'تالار'], 'en_answers': ['wedding hall', 'large halls', 'hall'], 'count': 5}, {'answers': ['باغ'], 'en_answers': ['garden'], 'count': 3}, {'answers': ['رستوران\u200cهای بزرگ'], 'en_answers': ['large restaurants'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",IR
Ni-en-11,在中国，一个硕士学位通常需要多少年才能完成？（只提供阿拉伯数字（例如，12））。,"In China, how long (in years) does a Master's degree typically take to complete? (Provide Arabic numerals (e.g., 12) only.)","[{'answers': ['3'], 'en_answers': ['3'], 'count': 4}, {'answers': ['4'], 'en_answers': ['4'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
Th-en-36,What is a popular family activity to do at the weekend with children in the UK?,What is a popular family activity with a child to do on weekends in UK?,"[{'answers': ['zoo', 'go to the zoo'], 'en_answers': ['zoo', 'go to the zoo'], 'count': 2}, {'answers': ['go to the park', 'park'], 'en_answers': ['go to the park', 'park'], 'count': 2}, {'answers': ['walks'], 'en_answers': ['walks'], 'count': 1}, {'answers': ['soccer', 'football'], 'en_answers': ['soccer', 'football'], 'count': 1}, {'answers': ['swimming pool'], 'en_answers': ['swimming pool'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
New-az-73,در کشور شما به طور متوسط چند نفر معمولاً در یک عروسی شرکت می‌کنند؟ (فقط اعداد را وارد کنید.),"How many people on average typically attend a wedding in Iran? (Provide Arabic numerals (e.g., 1) only.)","[{'answers': ['200'], 'en_answers': ['200'], 'count': 1}, {'answers': ['80'], 'en_answers': ['80'], 'count': 1}, {'answers': ['150'], 'en_answers': ['150'], 'count': 1}]","{'no-answer': 2, 'idk': 0, 'not-applicable': 0}",IR
Jo-sp-31,"What time do secondary school students tend to leave school in the UK? (Provide in HH:MM format (e.g., 18:00, 09:00).)","What time do high school students tend to leave school in UK? (Provide in HH:MM format (e.g., 18:00, 09:00).)","[{'answers': ['15:30'], 'en_answers': ['15:30'], 'count': 4}, {'answers': ['15:00'], 'en_answers': ['15:00'], 'count': 2}, {'answers': ['16:30'], 'en_answers': ['16:30'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
Al-en-43,在中国，家庭中流行的室内活动是什么？,What is a popular indoor activity for families in China?,"[{'answers': ['麻将', '打麻将'], 'en_answers': ['mahjong', 'play mahjong'], 'count': 3}, {'answers': ['看电视'], 'en_answers': ['watch tv'], 'count': 2}, {'answers': ['斗地主'], 'en_answers': ['dou dizhu'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
Ji-ko-14,What is the representative export item of the US?,What is the representative export item of US?,"[{'answers': ['corn'], 'en_answers': ['corn'], 'count': 3}, {'answers': ['raw materials'], 'en_answers': ['raw materials'], 'count': 1}, {'answers': ['meat'], 'en_answers': ['meat'], 'count': 1}, {'answers': ['weapons'], 'en_answers': ['weapons'], 'count': 1}]","{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",US
New-ch-09,在中国天气寒冷时，人们通常会吃些什么食物？,What food do people typically consume when the weather is cold in China?,"[{'answers': ['火锅'], 'en_answers': ['hot pot'], 'count': 3}, {'answers': ['汤圆'], 'en_answers': ['tangyuan', 'glutinous rice balls', 'sweet rice balls'], 'count': 2}, {'answers': ['饺子'], 'en_answers': ['dumplings'], 'count': 1}, {'answers': ['牛肉汤'], 'en_answers': ['beef soup'], 'count': 1}, {'answers': ['羊肉汤'], 'en_answers': ['mutton soup', 'lamb soup'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
New-as-64,On which holiday do all family members tend to reunite in the US?,On which holiday do all family members tend to reunite in US?,"[{'answers': ['thanksgiving'], 'en_answers': ['thanksgiving'], 'count': 4}, {'answers': ['Xmas', 'christmas'], 'en_answers': ['Xmas', 'christmas'], 'count': 2}]","{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",US
New-ko-04,Which toys are most popular among boys in the US?,Which toys are most popular among boys in US?,"[{'answers': ['video games'], 'en_answers': ['video games'], 'count': 2}, {'answers': ['action figures'], 'en_answers': ['action figures'], 'count': 1}, {'answers': ['water guns'], 'en_answers': ['water guns'], 'count': 1}, {'answers': ['swords'], 'en_answers': ['swords'], 'count': 1}, {'answers': ['balls'], 'en_answers': ['balls'], 'count': 1}, {'answers': ['sports toys'], 'en_answers': ['sports toys'], 'count': 1}, {'answers': ['cars'], 'en_answers': ['cars'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Jo-sp-37,در کشور شما تعطیلات تابستانی دانشگاه‌ها چند هفته است؟ (فقط به اعداد پاسخ دهید.),"How long (in weeks) are summer vacations at universities in Iran? (Provide in Arabic numerals (e.g., 7, 8) only.)","[{'answers': ['12'], 'en_answers': ['12'], 'count': 2}, {'answers': ['10'], 'en_answers': ['10'], 'count': 2}, {'answers': ['8'], 'en_answers': ['8'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",IR
Ne-ar-44,مردم درایران با قهوه چه چیزی می‌خورند؟,What do people have with coffee in Iran?,"[{'answers': ['قند'], 'en_answers': ['sugar cube'], 'count': 2}, {'answers': ['شکر'], 'en_answers': ['sugar'], 'count': 2}, {'answers': ['شیرینی'], 'en_answers': ['sweets'], 'count': 1}, {'answers': ['خرما'], 'en_answers': ['dates'], 'count': 1}, {'answers': ['شکلات'], 'en_answers': ['chocolate'], 'count': 1}, {'answers': ['کیک'], 'en_answers': ['cake'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",IR
Th-en-36,在中国，周末和孩子一起做的一项受欢迎的家庭活动是什么？,What is a popular family activity with a child to do on weekends in China?,"[{'answers': ['去公园', '逛公园'], 'en_answers': ['go to the park', 'stroll in the park'], 'count': 2}, {'answers': ['逛街'], 'en_answers': ['shopping'], 'count': 1}, {'answers': ['逛购物中心'], 'en_answers': ['shopping mall stroll'], 'count': 1}, {'answers': ['室外活动'], 'en_answers': ['outdoor activities'], 'count': 1}, {'answers': ['聚餐'], 'en_answers': ['gathering meal'], 'count': 1}]","{'idk': 1, 'no-answer': 1, 'not-applicable': 0}",CN
New-spme-05,What are the most popular sweets in the US?,What are the most popular sweets in US?,"[{'answers': ['chocolate', 'chocolate candy'], 'en_answers': ['chocolate', 'chocolate candy'], 'count': 2}, {'answers': ['soda', 'soft drink'], 'en_answers': ['soda', 'soft drink'], 'count': 1}, {'answers': ['candy'], 'en_answers': ['candy'], 'count': 1}, {'answers': [""hershey's""], 'en_answers': [""hershey's""], 'count': 1}, {'answers': [""Resse's Puffs"", ""Reese's""], 'en_answers': [""Resse's Puffs"", ""Reese's""], 'count': 1}, {'answers': ['cookies'], 'en_answers': ['cookies'], 'count': 1}, {'answers': ['tart candies'], 'en_answers': ['tart candies'], 'count': 1}]","{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",US
Ji-ko-35,درایران شایع‌ترین شکل آموزش خصوصی چیست؟,What is the most common form of private education in Iran?,"[{'answers': ['معلم خصوصی'], 'en_answers': ['private tutor'], 'count': 3}, {'answers': ['مدرسه\u200cی غیرانتفاعی'], 'en_answers': ['private schools'], 'count': 1}, {'answers': ['آموزشگاه زبان'], 'en_answers': ['language school'], 'count': 1}]","{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",IR
